Longitude;Latitude;timeStamp ;Main (cl/min);Débit GE (ml/min);Débit GI (ml/min);Débit DI (ml/min);Débit DE (ml/min);ref_d1;ref_d2;ref_d3;ref_d4;Speed_brut;Speed_kmh;Speed_moymobile;Pressure_brut;Pressure_bars;Debit_ref_GE;Debit_ref_GI;Debit_ref_DI;Debit_ref_DE;volrate_d1;volrate_d2;volrate_d3;volrate_d4
3.8267818;43.6595515;14:36:18:611;0;1039;1035;2178;2188;53;53;107;107;41.1;4.11;4.049047619;414;4.14;1072.997619;1072.997619;2166.240476;2166.240476;51.32071034;51.12313301;107.5808538;108.0747971
3.8267841;43.6595506;14:36:18:712;0;1039;1035;2178;2184;53;53;107;107;37.8;3.78;4.05952381;415;4.15;1075.77381;1075.77381;2171.845238;2171.845238;51.18826979;50.99120235;107.3032258;107.598827
3.8267841;43.6595506;14:36:18:808;0;1042;1035;2181;2184;53;53;107;107;37.8;3.78;4.054285714;415;4.15;1074.385714;1074.385714;2169.042857;2169.042857;51.40239605;51.05708245;107.589852;107.7378436
3.8267866;43.6595501;14:36:18:908;0;1042;1035;2181;2181;53;53;107;107;37.8;3.78;4.043809524;416;4.16;1071.609524;1071.609524;2163.438095;2163.438095;51.53556288;51.18935469;107.8685822;107.8685822
3.8267866;43.6595501;14:36:19:057;0;1042;1035;2181;2181;53;53;107;107;37.8;3.78;4.033333333;416;4.16;1068.833333;1068.833333;2157.833333;2157.833333;51.66942149;51.32231405;108.1487603;108.1487603
3.8267889;43.6595491;14:36:19:110;0;1045;1035;2178;2181;53;53;107;107;38.9;3.89;4.017619048;416;4.16;1064.669048;1064.669048;2149.42619;2149.42619;52.0208605;51.52305322;108.422425;108.5717672
3.8267889;43.6595491;14:36:19:212;0;1045;1039;2178;2181;53;53;107;107;38.9;3.89;4.007142857;416;4.16;1061.892857;1061.892857;2143.821429;2143.821429;52.15686275;51.8573975;108.7058824;108.855615
3.826791;43.6595478;14:36:19:318;0;1045;1039;2175;2184;53;53;107;107;40;4;4.007142857;414;4.14;1061.892857;1061.892857;2143.821429;2143.821429;52.15686275;51.8573975;108.5561497;109.0053476
3.826791;43.6595478;14:36:19:415;0;1045;1039;2175;2184;53;53;107;107;40;4;4.012380952;414;4.14;1063.280952;1063.280952;2146.62381;2146.62381;52.08877285;51.78969855;108.4144315;108.863043
3.8267935;43.659547;14:36:19:519;0;1045;1039;2178;2184;53;53;107;107;40;4;4.003333333;415;4.15;1060.883333;1060.883333;2141.783333;2141.783333;52.20649459;51.90674438;108.8093256;109.1090758
3.8267935;43.659547;14:36:19:624;0;1048;1039;2175;2184;53;53;107;107;40;4;3.994285714;415;4.15;1058.485714;1058.485714;2136.942857;2136.942857;52.47496423;52.02432046;108.9055794;109.3562232
3.8267961;43.6595464;14:36:19:725;0;1048;1039;2175;2184;53;53;107;107;40;4;3.985238095;415;4.15;1056.088095;1056.088095;2132.102381;2132.102381;52.59409726;52.1424304;109.1528259;109.6044928
3.8267961;43.6595464;14:36:19:820;0;1048;1039;2175;2188;53;53;107;107;40;4;3.976190476;415;4.15;1053.690476;1053.690476;2127.261905;2127.261905;52.71377246;52.26107784;109.4011976;110.0550898
3.8267986;43.6595456;14:36:19:920;0;1048;1039;2175;2191;53;53;107;107;41.1;4.11;3.967142857;413;4.13;1051.292857;1051.292857;2122.421429;2122.421429;52.83399352;52.38026647;109.6507022;110.4573281
3.8267986;43.6595456;14:36:20:017;0;1048;1039;2178;2191;53;53;107;107;41.1;4.11;3.963333333;413;4.13;1050.283333;1050.283333;2120.383333;2120.383333;52.88477712;52.43061396;109.9074853;110.5634987
3.8268009;43.6595445;14:36:20:121;0;1048;1039;2178;2191;53;53;107;107;40;4;3.968571429;413;4.13;1051.671429;1051.671429;2123.185714;2123.185714;52.8149748;52.36141109;109.762419;110.4175666
3.8268009;43.6595445;14:36:20:221;0;1048;1039;2181;2191;53;53;107;107;40;4;3.968571429;413;4.13;1051.671429;1051.671429;2123.185714;2123.185714;52.8149748;52.36141109;109.9136069;110.4175666
3.8268032;43.6595435;14:36:20:322;0;1051;1042;2184;2191;53;53;107;107;38.9;3.89;3.968571429;413;4.13;1051.671429;1051.671429;2123.185714;2123.185714;52.96616271;52.51259899;110.0647948;110.4175666
3.8268032;43.6595435;14:36:20:425;0;1054;1042;2184;2191;53;53;107;107;38.9;3.89;3.963333333;413;4.13;1050.283333;1050.283333;2120.383333;2120.383333;53.18755257;52.58200168;110.2102607;110.5634987
3.8268057;43.6595428;14:36:20:530;0;1057;1042;2184;2194;53;53;107;107;41.1;4.11;3.958095238;413;4.13;1048.895238;1048.895238;2117.580952;2117.580952;53.40952839;52.65158807;110.3561116;110.8614052
3.8268057;43.6595428;14:36:20:631;0;1057;1042;2184;2194;53;53;107;107;41.1;4.11;3.963333333;413;4.13;1050.283333;1050.283333;2120.383333;2120.383333;53.33894029;52.58200168;110.2102607;110.7148865
3.8268082;43.6595421;14:36:20:735;0;1057;1042;2184;2194;53;53;107;107;40;4;3.963333333;412;4.12;1050.283333;1050.283333;2120.383333;2120.383333;53.33894029;52.58200168;110.2102607;110.7148865
3.8268082;43.6595421;14:36:20:839;0;1057;1042;2184;2194;53;53;107;107;40;4;3.958095238;412;4.12;1048.895238;1048.895238;2117.580952;2117.580952;53.40952839;52.65158807;110.3561116;110.8614052
3.8268106;43.6595411;14:36:20:940;0;1057;1042;2184;2191;53;53;107;107;41.1;4.11;3.968571429;414;4.14;1051.671429;1051.671429;2123.185714;2123.185714;53.26853852;52.51259899;110.0647948;110.4175666
3.8268106;43.6595411;14:36:21:041;0;1060;1042;2184;2194;53;53;107;107;41.1;4.11;3.984285714;414;4.14;1055.835714;1055.835714;2131.592857;2131.592857;53.2090355;52.30548584;109.630692;110.132664
3.8268128;43.6595399;14:36:21:145;0;1057;1042;2184;2194;53;53;107;107;40;4;4;414;4.14;1060;1060;2140;2140;52.85;52.1;109.2;109.7
3.8268128;43.6595399;14:36:21:246;0;1057;1042;2184;2197;53;53;107;107;40;4;4.01047619;414;4.14;1062.77619;1062.77619;2145.604762;2145.604762;52.71194491;51.96390406;108.9147471;109.5630492
3.8268153;43.6595391;14:36:21:344;0;1054;1039;2181;2197;53;53;107;107;38.9;3.89;4.015714286;415;4.15;1064.164286;1064.164286;2148.407143;2148.407143;52.49377446;51.74670936;108.6232657;109.4201352
3.8268178;43.6595386;14:36:21:440;0;1051;1039;2181;2194;53;53;107;107;38.9;3.89;4.015714286;415;4.15;1064.164286;1064.164286;2148.407143;2148.407143;52.34436144;51.74670936;108.6232657;109.2707222
3.8268178;43.6595386;14:36:21:536;0;1051;1039;2181;2191;53;53;107;107;40;4;4.01047619;415;4.15;1062.77619;1062.77619;2145.604762;2145.604762;52.41272857;51.81429589;108.7651389;109.2638328
3.8268178;43.6595386;14:36:21:642;0;1051;1039;2181;2191;53;53;107;107;40;4;4.01047619;415;4.15;1062.77619;1062.77619;2145.604762;2145.604762;52.41272857;51.81429589;108.7651389;109.2638328
3.8268201;43.6595375;14:36:21:746;0;1054;1039;2184;2191;53;53;107;107;40;4;4.01047619;416;4.16;1062.77619;1062.77619;2145.604762;2145.604762;52.56233674;51.81429589;108.9147471;109.2638328
3.8268222;43.6595361;14:36:21:845;0;1054;1039;2181;2191;53;53;107;107;40;4;4.01047619;416;4.16;1062.77619;1062.77619;2145.604762;2145.604762;52.56233674;51.81429589;108.7651389;109.2638328
3.8268222;43.6595361;14:36:21:947;0;1054;1039;2181;2194;53;53;107;107;41.9;4.19;4.01047619;415;4.15;1062.77619;1062.77619;2145.604762;2145.604762;52.56233674;51.81429589;108.7651389;109.413441
3.8268247;43.6595352;14:36:22:050;0;1054;1039;2181;2194;53;53;107;107;41.9;4.19;4.01952381;415;4.15;1065.17381;1065.17381;2150.445238;2150.445238;52.44402322;51.69766615;108.5203175;109.1671603
3.8268247;43.6595352;14:36:22:151;0;1057;1039;2181;2194;53;53;107;107;41.9;4.19;4.023333333;415;4.15;1066.183333;1066.183333;2152.483333;2152.483333;52.54349627;51.64871582;108.4175642;109.0637945
3.8268274;43.6595346;14:36:22:248;0;1060;1039;2184;2191;53;53;107;107;41.9;4.19;4.027142857;415;4.15;1067.192857;1067.192857;2154.521429;2154.521429;52.64278113;51.59985811;108.4639943;108.8116353
3.8268274;43.6595346;14:36:22:345;0;1063;1039;2184;2191;53;53;107;107;41.1;4.11;4.036190476;416;4.16;1069.590476;1069.590476;2159.361905;2159.361905;52.67343086;51.48419066;108.2208589;108.5677206
3.8268297;43.6595336;14:36:22:442;0;1066;1039;2184;2191;53;53;107;107;41.1;4.11;4.041428571;416;4.16;1070.978571;1070.978571;2162.164286;2162.164286;52.75362319;51.417462;108.0805938;108.427006
3.8268297;43.6595336;14:36:22:540;0;1066;1042;2184;2194;53;53;107;107;40;4;4.051904762;416;4.16;1073.754762;1073.754762;2167.769048;2167.769048;52.61722882;51.43260078;107.8011517;108.2947467
3.8268319;43.6595323;14:36:22:641;0;1066;1042;2184;2194;53;53;107;107;40;4;4.057142857;416;4.16;1075.142857;1075.142857;2170.571429;2170.571429;52.54929577;51.36619718;107.6619718;108.1549296
3.8268319;43.6595323;14:36:22:738;0;1066;1045;2184;2194;53;53;107;107;40;4;4.051904762;415;4.15;1073.754762;1073.754762;2167.769048;2167.769048;52.61722882;51.58067928;107.8011517;108.2947467
3.8268341;43.6595311;14:36:22:839;0;1066;1045;2188;2194;53;53;107;107;40;4;4.046666667;415;4.15;1072.366667;1072.366667;2164.966667;2164.966667;52.68533773;51.64744646;108.1383855;108.4349259
3.8268341;43.6595311;14:36:22:942;0;1066;1045;2191;2191;53;53;107;107;41.1;4.11;4.046666667;416;4.16;1072.366667;1072.366667;2164.966667;2164.966667;52.68533773;51.64744646;108.2866557;108.2866557
3.8268366;43.6595301;14:36:23:041;0;1066;1045;2188;2191;53;53;107;107;41.1;4.11;4.051904762;416;4.16;1073.754762;1073.754762;2167.769048;2167.769048;52.61722882;51.58067928;107.9985897;108.1466682
3.8268366;43.6595301;14:36:23:146;0;1066;1045;2188;2191;53;53;107;107;41.9;4.19;4.051904762;415;4.15;1073.754762;1073.754762;2167.769048;2167.769048;52.61722882;51.58067928;107.9985897;108.1466682
3.8268391;43.6595294;14:36:23:252;0;1066;1045;2188;2191;76;76;76;76;41.9;4.19;4.055714286;415;4.15;1541.171429;1541.171429;1541.171429;1541.171429;52.56780557;51.53222966;107.8971469;108.0450863
3.8268391;43.6595294;14:36:23:352;0;1066;1045;2188;2191;76;76;76;76;41.1;4.11;4.064761905;414;4.14;1544.609524;1544.609524;1544.609524;1544.609524;52.45079663;51.41752577;107.6569822;107.8045923
3.8268414;43.6595284;14:36:23:449;0;1066;1048;2188;2191;76;76;76;76;41.1;4.11;4.07;414;4.14;1546.6;1546.6;1546.6;1546.6;52.38329238;51.4987715;107.5184275;107.6658477
3.8268414;43.6595284;14:36:23:547;0;1076;1054;2175;2181;76;76;76;76;40;4;4.08047619;415;4.15;1550.580952;1550.580952;1550.580952;1550.580952;52.7389427;51.66063718;106.6052048;106.8992881
3.8268436;43.6595271;14:36:23:648;0;1085;1067;2159;2162;76;76;76;76;41.1;4.11;4.085714286;415;4.15;1552.571429;1552.571429;1552.571429;1552.571429;53.11188811;52.23076923;105.6853147;105.8321678
3.8268436;43.6595271;14:36:23:747;0;1101;1082;2134;2140;76;76;76;76;41.1;4.11;4.090952381;416;4.16;1554.561905;1554.561905;1554.561905;1554.561905;53.82609708;52.89721802;104.3277849;104.6211151
3.8268459;43.659526;14:36:23:849;0;1120;1104;2099;2109;76;76;76;76;41.1;4.11;4.096190476;416;4.16;1556.552381;1556.552381;1556.552381;1556.552381;54.68495699;53.90374332;102.4854685;102.973727
3.8268459;43.659526;14:36:23:946;0;1148;1133;2058;2071;76;76;76;76;40;4;4.101428571;416;4.16;1558.542857;1558.542857;1558.542857;1558.542857;55.9804946;55.24904215;100.3552769;100.9892024
3.8268484;43.6595253;14:36:24:052;0;1176;1161;2017;2030;76;76;76;76;40;4;4.101428571;416;4.16;1558.542857;1558.542857;1558.542857;1558.542857;57.34587252;56.61442006;98.35597353;98.98989899
3.8268484;43.6595253;14:36:24:156;0;1205;1192;1970;1983;76;76;76;76;40;4;4.092380952;418;4.18;1555.104762;1555.104762;1555.104762;1555.104762;58.8899232;58.25459623;96.27647196;96.91179893
3.8268509;43.6595244;14:36:24:259;0;1239;1227;1923;1936;76;76;76;76;41.1;4.11;4.083333333;418;4.18;1551.666667;1551.666667;1551.666667;1551.666667;60.68571429;60.09795918;94.1877551;94.8244898
3.8268509;43.6595244;14:36:24:366;0;1274;1262;1873;1882;76;76;76;76;41.1;4.11;4.07952381;419;4.19;1550.219048;1550.219048;1550.219048;1550.219048;62.45827011;61.86996615;91.82444263;92.2656706
3.8268532;43.6595233;14:36:24:474;0;1309;1296;1822;1828;76;76;76;76;38.9;3.89;4.075714286;419;4.19;1548.771429;1548.771429;1548.771429;1548.771429;64.2341395;63.59621451;89.40764108;89.702068
3.8268532;43.6595233;14:36:24:578;0;1337;1324;1778;1784;76;76;76;76;38.9;3.89;4.065238095;419;4.19;1544.790476;1544.790476;1544.790476;1544.790476;65.77720511;65.13763617;87.47335129;87.76853696
3.8268555;43.6595222;14:36:24:675;0;1365;1353;1737;1743;76;76;76;76;41.1;4.11;4.054761905;419;4.19;1540.809524;1540.809524;1540.809524;1540.809524;67.32824427;66.73634762;85.67704052;85.97298884
3.8268555;43.6595222;14:36:24:772;0;1387;1375;1706;1709;76;76;76;76;41.1;4.11;4.06;418;4.18;1542.8;1542.8;1542.8;1542.8;68.32512315;67.73399015;84.03940887;84.18719212
3.8268579;43.6595213;14:36:24:871;0;1406;1394;1677;1680;76;76;76;76;40;4;4.065238095;418;4.18;1544.790476;1544.790476;1544.790476;1544.790476;69.17184022;68.5814689;82.50439264;82.65198547
3.8268579;43.6595213;14:36:24:970;0;1422;1410;1658;1658;76;76;76;76;40;4;4.065238095;419;4.19;1544.790476;1544.790476;1544.790476;1544.790476;69.95900199;69.36863067;81.56963805;81.56963805
3.8268603;43.6595204;14:36:25:072;0;1435;1425;1639;1636;76;76;76;76;40;4;4.065238095;419;4.19;1544.790476;1544.790476;1544.790476;1544.790476;70.59857093;70.10659482;80.63488345;80.48729062
3.8268603;43.6595204;14:36:25:173;0;1447;1438;1627;1621;76;76;76;76;40;4;4.06;418;4.18;1542.8;1542.8;1542.8;1542.8;71.28078818;70.83743842;80.14778325;79.85221675
3.8268626;43.6595192;14:36:25:282;0;1454;1447;1614;1608;76;76;76;76;41.1;4.11;4.054761905;418;4.18;1540.809524;1540.809524;1540.809524;1540.809524;71.71814445;71.3728714;79.61009982;79.3141515
3.8268626;43.6595192;14:36:25:381;0;1460;1457;1605;1599;76;76;76;76;41.1;4.11;4.050952381;418;4.18;1539.361905;1539.361905;1539.361905;1539.361905;72.08181498;71.93370166;79.24062537;78.94439873
3.8268648;43.6595181;14:36:25:484;0;1466;1463;1599;1589;76;76;76;76;38.9;3.89;4.047142857;418;4.18;1537.914286;1537.914286;1537.914286;1537.914286;72.44617014;72.2979174;79.01870808;78.5245323
3.8268648;43.6595181;14:36:25:593;0;1469;1469;1589;1580;76;76;76;76;38.9;3.89;4.036666667;419;4.19;1533.933333;1533.933333;1533.933333;1533.933333;72.78282411;72.78282411;78.7283237;78.28241123
3.8268672;43.6595171;14:36:25:695;0;1472;1472;1583;1573;76;76;76;76;41.1;4.11;4.026190476;419;4.19;1529.952381;1529.952381;1529.952381;1529.952381;73.12123004;73.12123004;78.63512714;78.13837966
3.8268672;43.6595171;14:36:25:790;0;1475;1475;1576;1567;76;76;76;76;41.1;4.11;4.031428571;420;4.2;1531.942857;1531.942857;1531.942857;1531.942857;73.17505315;73.17505315;78.18568391;77.73919206
3.8268697;43.6595162;14:36:25:888;0;1479;1479;1573;1561;76;76;76;76;40;4;4.031428571;420;4.2;1531.942857;1531.942857;1531.942857;1531.942857;73.37349398;73.37349398;78.0368533;77.44153083
3.8268697;43.6595162;14:36:25:988;0;1482;1479;1570;1558;76;76;76;76;40;4;4.026190476;419;4.19;1529.952381;1529.952381;1529.952381;1529.952381;73.61797753;73.46895328;77.98935541;77.39325843
3.8268721;43.6595154;14:36:26:088;0;1485;1479;1567;1554;76;76;76;76;40;4;4.020952381;419;4.19;1527.961905;1527.961905;1527.961905;1527.961905;73.86309806;73.5646613;77.94173378;77.2951208
3.8268721;43.6595154;14:36:26:184;0;1488;1479;1564;1548;76;76;76;76;40;4;4.020952381;419;4.19;1527.961905;1527.961905;1527.961905;1527.961905;74.01231644;73.5646613;77.7925154;76.99668404
3.8268745;43.6595143;14:36:26:285;0;1491;1479;1557;1545;76;76;76;76;41.1;4.11;4.020952381;419;4.19;1527.961905;1527.961905;1527.961905;1527.961905;74.16153482;73.5646613;77.44433918;76.84746566
3.8268745;43.6595143;14:36:26:387;0;1495;1479;1554;1539;76;76;76;76;41.1;4.11;4.026190476;419;4.19;1529.952381;1529.952381;1529.952381;1529.952381;74.26374926;73.46895328;77.19455943;76.4494382
3.8268768;43.6595133;14:36:26:488;0;1498;1482;1551;1539;76;76;76;76;40;4;4.026190476;419;4.19;1529.952381;1529.952381;1529.952381;1529.952381;74.41277351;73.61797753;77.04553519;76.4494382
3.8268768;43.6595133;14:36:26:594;0;1498;1482;1548;1535;76;76;76;76;40;4;4.020952381;419;4.19;1527.961905;1527.961905;1527.961905;1527.961905;74.50971104;73.71387968;76.99668404;76.35007106
3.8268793;43.6595124;14:36:26:699;0;1501;1482;1548;1535;76;76;76;76;41.1;4.11;4.026190476;419;4.19;1529.952381;1529.952381;1529.952381;1529.952381;74.56179775;73.61797753;76.89651094;76.25073921
3.8268793;43.6595124;14:36:26:798;0;1504;1482;1545;1535;76;76;76;76;41.1;4.11;4.036666667;418;4.18;1533.933333;1533.933333;1533.933333;1533.933333;74.51692816;73.4269199;76.54830718;76.05284889
3.8268818;43.6595118;14:36:26:896;0;1507;1482;1545;1535;76;76;76;76;40;4;4.036666667;418;4.18;1533.933333;1533.933333;1533.933333;1533.933333;74.66556565;73.4269199;76.54830718;76.05284889
3.8268818;43.6595118;14:36:26:993;0;1507;1482;1545;1535;76;76;76;76;40;4;4.031428571;417;4.17;1531.942857;1531.942857;1531.942857;1531.942857;74.76257973;73.52232459;76.64776754;76.15166549
3.8268843;43.6595107;14:36:27:095;0;1507;1482;1542;1535;76;76;76;76;41.1;4.11;4.031428571;417;4.17;1531.942857;1531.942857;1531.942857;1531.942857;74.76257973;73.52232459;76.49893692;76.15166549
3.8268843;43.6595107;14:36:27:192;0;1507;1485;1542;1535;76;76;76;76;41.1;4.11;4.036666667;416;4.16;1533.933333;1533.933333;1533.933333;1533.933333;74.66556565;73.57555739;76.39966969;76.05284889
3.8268866;43.6595094;14:36:27:289;0;1507;1485;1542;1535;76;76;76;76;44.1;4.41;4.041904762;416;4.16;1535.92381;1535.92381;1535.92381;1535.92381;74.56880302;73.48020735;76.30065975;75.95428841
3.8268866;43.6595094;14:36:27:386;0;1507;1485;1539;1538;76;76;76;76;44.1;4.41;4.061428571;416;4.16;1543.342857;1543.342857;1543.342857;1543.342857;74.21034119;73.12697854;75.7861414;75.73689764
3.826889;43.6595085;14:36:27:490;0;1507;1482;1535;1538;76;76;76;76;41.9;4.19;4.075714286;416;4.16;1548.771429;1548.771429;1548.771429;1548.771429;73.95022783;72.723449;75.32422012;75.47143358
3.826889;43.6595085;14:36:27:596;0;1511;1482;1535;1538;76;76;76;76;41.9;4.19;4.07952381;417;4.17;1550.219048;1550.219048;1550.219048;1550.219048;74.07727326;72.65553869;75.25388117;75.40095716
3.8268914;43.6595078;14:36:27:699;0;1511;1482;1535;1538;76;76;76;76;37.8;3.78;4.093809524;417;4.17;1555.647619;1555.647619;1555.647619;1555.647619;73.81877399;72.4020007;74.99127603;75.13783878
3.8268914;43.6595078;14:36:27:806;0;1511;1482;1532;1538;76;76;76;76;37.8;3.78;4.088571429;417;4.17;1553.657143;1553.657143;1553.657143;1553.657143;73.91334731;72.49475891;74.94060098;75.23410203
3.8268938;43.6595066;14:36:27:917;0;1511;1482;1529;1535;76;76;76;76;41.1;4.11;4.072857143;417;4.17;1547.685714;1547.685714;1547.685714;1547.685714;74.19852683;72.7744651;75.08242722;75.37706068
3.8268938;43.6595066;14:36:28:015;0;1511;1482;1526;1539;76;76;76;76;41.1;4.11;4.072857143;418;4.18;1547.685714;1547.685714;1547.685714;1547.685714;74.19852683;72.7744651;74.93511049;75.57348299
3.826896;43.6595056;14:36:28:122;0;1511;1482;1526;1539;76;76;76;76;38.9;3.89;4.078095238;418;4.18;1549.67619;1549.67619;1549.67619;1549.67619;74.10322279;72.68099019;74.83886035;75.47641289
3.826896;43.6595056;14:36:28:225;0;1511;1482;1526;1542;76;76;76;76;38.9;3.89;4.072857143;418;4.18;1547.685714;1547.685714;1547.685714;1547.685714;74.19852683;72.7744651;74.93511049;75.72079972
3.8268985;43.6595047;14:36:28:327;0;1511;1482;1523;1542;76;76;76;76;40;4;4.067619048;418;4.18;1545.695238;1545.695238;1545.695238;1545.695238;74.29407633;72.86818075;74.88410208;75.81830953
3.8268985;43.6595047;14:36:28:426;0;1511;1485;1526;1542;76;76;76;76;40;4;4.067619048;418;4.18;1545.695238;1545.695238;1545.695238;1545.695238;74.29407633;73.01568719;75.03160852;75.81830953
3.8269008;43.6595037;14:36:28:485;0;1511;1488;1526;1542;76;76;76;76;38.9;3.89;4.062380952;418;4.18;1543.704762;1543.704762;1543.704762;1543.704762;74.38987223;73.25753136;75.12835541;75.9160708
3.8269008;43.6595037;14:36:28:588;0;1511;1488;1529;1542;76;76;76;76;38.9;3.89;4.051904762;418;4.18;1539.72381;1539.72381;1539.72381;1539.72381;74.58220707;73.44693854;75.47067811;76.11235163
3.8269031;43.6595027;14:36:28:692;0;1511;1491;1532;1542;76;76;76;76;40;4;4.046666667;418;4.18;1537.733333;1537.733333;1537.733333;1537.733333;74.67874794;73.69028007;75.71663921;76.21087315
3.8269031;43.6595027;14:36:28:790;0;1511;1491;1535;1542;76;76;76;76;40;4;4.046666667;417;4.17;1537.733333;1537.733333;1537.733333;1537.733333;74.67874794;73.69028007;75.86490939;76.21087315
3.8269056;43.659502;14:36:28:889;0;1511;1495;1539;1542;76;76;76;76;40;4;4.041428571;417;4.17;1535.742857;1535.742857;1535.742857;1535.742857;74.77553906;73.98373984;76.1611877;76.30965005
3.8269056;43.659502;14:36:28:992;0;1511;1495;1539;1538;76;76;76;76;40;4;4.036190476;417;4.17;1533.752381;1533.752381;1533.752381;1533.752381;74.87258141;74.0797546;76.26002832;76.21047664
3.8269083;43.6595012;14:36:29:097;0;1511;1495;1539;1538;76;76;76;76;41.1;4.11;4.036190476;417;4.17;1533.752381;1533.752381;1533.752381;1533.752381;74.87258141;74.0797546;76.26002832;76.21047664
3.8269083;43.6595012;14:36:29:192;0;1511;1495;1539;1538;76;76;76;76;41.1;4.11;4.041428571;418;4.18;1535.742857;1535.742857;1535.742857;1535.742857;74.77553906;73.98373984;76.1611877;76.11170025
3.8269107;43.6595002;14:36:29:290;0;1511;1495;1539;1538;76;76;76;76;41.9;4.19;4.041428571;418;4.18;1535.742857;1535.742857;1535.742857;1535.742857;74.77553906;73.98373984;76.1611877;76.11170025
3.8269107;43.6595002;14:36:29:435;0;1511;1495;1539;1535;76;76;76;76;41.9;4.19;4.045238095;418;4.18;1537.190476;1537.190476;1537.190476;1537.190476;74.70512066;73.9140671;76.08946439;75.891701
3.8269131;43.6594993;14:36:29:536;0;1511;1491;1539;1535;76;76;76;76;40;4;4.034761905;418;4.18;1533.209524;1533.209524;1533.209524;1533.209524;74.89909123;73.90770683;76.28702939;76.08875251
3.8269131;43.6594993;14:36:29:590;0;1511;1495;1539;1532;76;76;76;76;40;4;4.015238095;417;4.17;1525.790476;1525.790476;1525.790476;1525.790476;75.26328273;74.46631879;76.65796964;76.30929791
3.8269158;43.6594986;14:36:29:693;0;1511;1495;1535;1532;76;76;76;76;41.9;4.19;4.006190476;417;4.17;1522.352381;1522.352381;1522.352381;1522.352381;75.43325805;74.63449424;76.63140378;76.48163556
3.8269158;43.6594986;14:36:29:796;0;1511;1495;1532;1532;76;76;76;76;41.9;4.19;4.006190476;417;4.17;1522.352381;1522.352381;1522.352381;1522.352381;75.43325805;74.63449424;76.48163556;76.48163556
3.8269183;43.659498;14:36:29:897;0;1511;1495;1532;1535;76;76;76;76;38.9;3.89;4.025714286;417;4.17;1529.771429;1529.771429;1529.771429;1529.771429;75.0674237;74.27253371;76.11071682;76.25975869
3.8269183;43.659498;14:36:29:996;0;1511;1495;1532;1535;76;76;76;76;38.9;3.89;4.030952381;417;4.17;1531.761905;1531.761905;1531.761905;1531.761905;74.96987596;74.1760189;76.01181335;76.16066155
3.8269207;43.6594972;14:36:30:100;0;1507;1495;1532;1535;76;76;76;76;37.8;3.78;4.02047619;417;4.17;1527.780952;1527.780952;1527.780952;1527.780952;74.96624423;74.36930001;76.20987801;76.35911406
3.8269207;43.6594972;14:36:30:204;0;1507;1495;1532;1535;76;76;76;76;37.8;3.78;4.004761905;416;4.16;1521.809524;1521.809524;1521.809524;1521.809524;75.26040428;74.66111772;76.50891795;76.6587396
3.826923;43.6594962;14:36:30:307;0;1507;1495;1532;1535;76;76;76;76;38.9;3.89;3.99952381;416;4.16;1519.819048;1519.819048;1519.819048;1519.819048;75.35897131;74.75889987;76.60912013;76.75913799
3.826923;43.6594962;14:36:30:403;0;1507;1495;1535;1538;76;76;76;76;38.9;3.89;3.99952381;416;4.16;1519.819048;1519.819048;1519.819048;1519.819048;75.35897131;74.75889987;76.75913799;76.90915585
3.8269255;43.6594954;14:36:30:500;0;1507;1498;1535;1538;76;76;76;76;40;4;3.994285714;416;4.16;1517.828571;1517.828571;1517.828571;1517.828571;75.45779685;75.00715308;76.85979971;77.01001431
3.8269255;43.6594954;14:36:30:599;0;1507;1498;1535;1538;76;76;76;76;40;4;3.994285714;416;4.16;1517.828571;1517.828571;1517.828571;1517.828571;75.45779685;75.00715308;76.85979971;77.01001431
3.8269281;43.6594945;14:36:30:744;0;1507;1498;1535;1538;76;76;76;76;43;4.3;3.99952381;416;4.16;1519.819048;1519.819048;1519.819048;1519.819048;75.35897131;74.90891773;76.75913799;76.90915585
3.8269281;43.6594945;14:36:30:800;0;1504;1498;1535;1535;76;76;76;76;43;4.3;4.019047619;416;4.16;1527.238095;1527.238095;1527.238095;1527.238095;74.8436019;74.5450237;76.38625592;76.38625592
3.8269306;43.6594938;14:36:30:904;0;1504;1498;1535;1535;76;76;76;76;41.9;4.19;4.033333333;416;4.16;1532.666667;1532.666667;1532.666667;1532.666667;74.5785124;74.28099174;76.11570248;76.11570248
3.8269306;43.6594938;14:36:31:009;0;1504;1501;1535;1535;76;76;76;76;41.9;4.19;4.042380952;417;4.17;1536.104762;1536.104762;1536.104762;1536.104762;74.41159147;74.26316409;75.94534103;75.94534103
3.8269331;43.6594929;14:36:31:115;0;1504;1504;1539;1535;76;76;76;76;40;4;4.051428571;417;4.17;1539.542857;1539.542857;1539.542857;1539.542857;74.24541608;74.24541608;75.97320169;75.77574048
3.8269331;43.6594929;14:36:31:220;0;1504;1504;1539;1535;76;76;76;76;40;4;4.051428571;417;4.17;1539.542857;1539.542857;1539.542857;1539.542857;74.24541608;74.24541608;75.97320169;75.77574048
3.8269354;43.6594917;14:36:31:325;0;1504;1507;1539;1535;76;76;76;76;41.9;4.19;4.046190476;417;4.17;1537.552381;1537.552381;1537.552381;1537.552381;74.34153231;74.48981994;76.07155467;75.87383783
3.8269354;43.6594917;14:36:31:430;0;1504;1507;1535;1535;76;76;76;76;41.9;4.19;4.05;416;4.16;1539;1539;1539;1539;74.27160494;74.41975309;75.80246914;75.80246914
